id,name,category_id,category_name,product_type,selling_price,quantity_info,shelf_life_days,total_stock,description,is_active,created_at
339da419-b4c7-408a-8782-6e04fb8657f3,Iga Sapi segar segar pagi,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,108865,kg,3,21,Iga Sapi segar segar pagi berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-01 10:57:17
d9a769ee-fe65-4e42-ab9e-ffe6949a9063,Iga Sapi segar pilihan,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,109591,kg,3,47,Iga Sapi segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-11 10:57:17
ef4d86a8-2cf2-46ae-92a1-07e529a54c36,Iga Sapi segar,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,108988,kg,3,84,Iga Sapi segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-02 10:57:17
1131d9e5-2f6f-4338-b3ee-6f2855477fa1,Iga Sapi segar beku,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,112731,kg,3,89,Iga Sapi segar beku berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
c301b48c-72dc-4d2c-9e50-90313b1d9460,Iga Sapi segar pilihan,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,114720,kg,3,77,Iga Sapi segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-10 10:57:17
46308338-6897-4ecc-932e-2e277be806af,Iga Sapi segar,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,107747,kg,3,81,Iga Sapi segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-03 10:57:17
c3143760-c8a1-424c-84ea-e4c16b4c6a0b,Iga Sapi segar fresh,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,114227,kg,3,98,Iga Sapi segar fresh berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
ae495363-471c-4e62-abcf-50ae4038f6b4,Iga Sapi segar premium,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,135325,kg,3,33,Iga Sapi segar premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
6116758d-435a-45e5-9c11-51da996a8e53,Iga Sapi segar,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,115199,kg,3,47,Iga Sapi segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-12 10:57:17
81651a7c-c559-4d59-93d1-21287a588592,Iga Sapi segar fresh,660e8400-e29b-41d4-a716-446655440002,Protein Daging,online,104559,kg,3,68,Iga Sapi segar fresh berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
09b05879-4aff-4121-a849-e058538f414a,Telur Ayam Kampung organik,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,3975,pcs,14,61,Telur Ayam Kampung organik berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
8858cc6c-c4fa-4ece-9d9f-4c3694c8cd2e,Telur Ayam Kampung biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,3120,pcs,14,98,Telur Ayam Kampung biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-15 10:57:17
58b03c15-508c-4d77-92a0-fe4385044f94,Telur Ayam Kampung organik,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,4057,pcs,14,87,Telur Ayam Kampung organik berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-28 10:57:17
8ce73409-d7ea-4d05-80fb-5f952eeae1c2,Telur Ayam Kampung biasa pilihan,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,3300,pcs,14,80,Telur Ayam Kampung biasa pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-11 10:57:17
ac22f650-b6ef-46bc-9414-7950fcf8751c,Telur Ayam Kampung organik,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,4139,pcs,14,29,Telur Ayam Kampung organik berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
3ae75a2f-3351-4169-931e-9d4a20bfaf62,Telur Ayam Kampung biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,2915,pcs,14,77,Telur Ayam Kampung biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-29 10:57:17
963b7db9-78dc-4b61-a9e5-28a5a9c24900,Telur Ayam Kampung organik pilihan,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,4195,pcs,14,38,Telur Ayam Kampung organik pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-13 10:57:17
481a508d-4c00-440e-b050-9f00f3665811,Telur Ayam Kampung biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,3018,pcs,14,76,Telur Ayam Kampung biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
2c2e1077-b783-49a2-b15c-80462b295ce5,Telur Ayam Kampung organik,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,4035,pcs,14,89,Telur Ayam Kampung organik berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-17 10:57:17
b7a95cd5-08ae-4356-a4fb-d7e942c5eb20,Telur Ayam Kampung biasa ekonomis,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,2525,pcs,14,56,Telur Ayam Kampung biasa ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-26 10:57:17
1eac7a9e-17df-49fa-9a63-98b6dad2aab0,Telur Ayam Kampung organik,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,4100,pcs,14,49,Telur Ayam Kampung organik berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
ca6289ee-4afd-4be1-b62b-6fed87d2bb24,Telur Ayam Kampung biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,2944,pcs,14,46,Telur Ayam Kampung biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-26 10:57:17
e72a7bb3-1e12-4406-b1d3-2c96775e0721,Telur Ayam Kampung organik reguler,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,4176,pcs,14,76,Telur Ayam Kampung organik reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
bb82ecfc-7219-486b-b3a8-a4f073707c46,Telur Ayam Kampung biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,2955,pcs,14,72,Telur Ayam Kampung biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-26 10:57:17
591e4b36-8493-408b-947c-a79e5ae3c470,Telur Ayam Kampung organik,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,3884,pcs,14,71,Telur Ayam Kampung organik berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-09 10:57:17
dabe9e6d-2b1f-4c4a-ad05-3f3760f502ef,Telur Ayam Ras omega 3,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30657,kg,14,95,Telur Ayam Ras omega 3 berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-17 10:57:17
b2a86b0b-bce1-416e-90d3-cd51240a5166,Telur Ayam Ras biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,28132,kg,14,93,Telur Ayam Ras biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-28 10:57:17
9c3dbea8-3d85-44ad-b120-74c31612fffc,Telur Ayam Ras omega 3,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30969,kg,14,35,Telur Ayam Ras omega 3 berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-13 10:57:17
ff9cbc21-3b7a-46b2-9773-ddc82d5daa28,Telur Ayam Ras biasa ekonomis,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,23843,kg,14,84,Telur Ayam Ras biasa ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-07 10:57:17
73dea543-6def-4e24-940d-a7d299e83e45,Telur Ayam Ras omega 3,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30914,kg,14,51,Telur Ayam Ras omega 3 berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
ff653635-315c-4c9e-ae18-959c12f0a858,Telur Ayam Ras biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,29018,kg,14,66,Telur Ayam Ras biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-05 10:57:17
212b2939-3245-4738-9230-478cb7c42cb6,Telur Ayam Ras omega 3 pilihan,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,32607,kg,14,77,Telur Ayam Ras omega 3 pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-15 10:57:17
5efccdbb-3b43-45ba-a0bd-3b7954bb8331,Telur Ayam Ras biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,29306,kg,14,66,Telur Ayam Ras biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
c95a5b76-4554-4e54-9cc4-3fa6b8c62b65,Telur Ayam Ras omega 3,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,31852,kg,14,56,Telur Ayam Ras omega 3 berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
c6b26638-4a92-4506-b360-c74ec80469e0,Telur Ayam Ras biasa pilihan,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,32003,kg,14,95,Telur Ayam Ras biasa pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
485ca5e7-f0cc-46fb-9e20-b950c335be0a,Telur Ayam Ras omega 3,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30845,kg,14,81,Telur Ayam Ras omega 3 berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
3451b1e2-0bf2-47cd-b368-32aad46de056,Telur Ayam Ras biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,29454,kg,14,35,Telur Ayam Ras biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-07 10:57:17
3b90dc67-4a08-4664-833b-b961f2fae294,Telur Ayam Ras omega 3 premium,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,40780,kg,14,57,Telur Ayam Ras omega 3 premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-13 10:57:17
b236e07f-bf64-495f-a5d6-fc7d3cae90a6,Telur Ayam Ras biasa,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,27606,kg,14,48,Telur Ayam Ras biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-01 10:57:17
8777093d-2670-4e1a-b3d2-66ad834b862c,Telur Ayam Ras omega 3,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,32428,kg,14,92,Telur Ayam Ras omega 3 berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-27 10:57:17
fa756843-d322-4df5-831e-b6cd65b6bf2b,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,41816,kg,10,71,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
1ba9d29f-1065-4aef-8ab0-174988b279f2,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,41668,kg,10,52,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-26 10:57:17
f0dd8e3a-8363-45f9-b965-cffda4f9c586,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,39250,kg,10,64,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
8edce802-c053-42f2-b999-c94b3ca9a158,Telur Puyuh segar pilihan,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,43161,kg,10,98,Telur Puyuh segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
34b92093-c104-44cf-b57e-0bcba8675ef1,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,40000,kg,10,61,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-11 10:57:17
dd567506-6e57-422e-b986-7b96128d6670,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,38386,kg,10,51,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-09 10:57:17
f219f8ff-7f5a-4732-8843-18207c305268,Telur Puyuh segar ekonomis,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,32333,kg,10,73,Telur Puyuh segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-30 10:57:17
51d90030-7454-4f6b-8ff9-d4b5acc3d8b1,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,40944,kg,10,33,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
e9efe11e-4912-4fb9-a355-584ff2e99ab4,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,39396,kg,10,77,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
493445d4-04d4-4f48-8d01-118e4111f649,Telur Puyuh segar ekonomis,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,36076,kg,10,90,Telur Puyuh segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
90e2c84b-2718-40da-b1b8-efc8598f9493,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,39058,kg,10,76,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-13 10:57:17
afdbfbc0-0f39-4742-9686-da1017148c4c,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,41458,kg,10,64,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-09 10:57:17
5dd93b9d-e133-43d7-a1c5-050bb7da6e49,Telur Puyuh segar reguler,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,40603,kg,10,53,Telur Puyuh segar reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-23 10:57:17
4654565f-e48b-420f-b514-b58792d7837b,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,38883,kg,10,47,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-06 10:57:17
f1865677-ad7c-40b6-bd94-d076436ca41a,Telur Puyuh segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,38752,kg,10,82,Telur Puyuh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-30 10:57:17
c75cb67c-f7fa-4432-8d9b-8557b38864bf,Telur Bebek asin,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,35358,kg,14,71,Telur Bebek asin berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-27 10:57:17
5eb91219-9f51-4d96-8fdd-42a55ecf7c26,Telur Bebek segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,29007,kg,14,86,Telur Bebek segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-19 10:57:17
43e92f65-8f88-4df3-a88a-7d01e92e565b,Telur Bebek asin,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,36527,kg,14,52,Telur Bebek asin berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
a1bb87cb-8db9-4467-a869-7f99c060e8ca,Telur Bebek segar reguler,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,28673,kg,14,23,Telur Bebek segar reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
73d9a6c8-466d-4e64-a455-3c857618cd44,Telur Bebek asin,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,33719,kg,14,78,Telur Bebek asin berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
95abd1e6-4fd1-4194-a714-3af11793c42b,Telur Bebek segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,31373,kg,14,46,Telur Bebek segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
c537690e-4523-4f29-906c-9abd5e2473ff,Telur Bebek asin premium,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,42800,kg,14,42,Telur Bebek asin premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-08 10:57:17
760dd4b7-4a5c-4d5d-89f8-702d0039e067,Telur Bebek segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30529,kg,14,59,Telur Bebek segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-14 10:57:17
a2d2d2fb-41d1-48dc-9877-5058996ce863,Telur Bebek asin,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,35457,kg,14,77,Telur Bebek asin berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
11ae4bc1-8e62-49ac-bddd-62a2a266b7ce,Telur Bebek segar premium,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,38012,kg,14,35,Telur Bebek segar premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
554c8279-02a8-4f6a-a9f9-fe1749155e23,Telur Bebek asin,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,36244,kg,14,86,Telur Bebek asin berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-26 10:57:17
6f3da2a0-1177-4a6a-b89a-c602a58b030a,Telur Bebek segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30925,kg,14,64,Telur Bebek segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
73078eca-9890-4abf-b349-692aa644709c,Telur Bebek asin premium,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,46319,kg,14,83,Telur Bebek asin premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-05 10:57:17
f0c3b7cd-2dd7-4bb7-8a7f-7543930a72a0,Telur Bebek segar,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,30145,kg,14,54,Telur Bebek segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-11 10:57:17
b27e8329-0228-4d29-99c9-f0f97e56f72a,Telur Bebek asin,660e8400-e29b-41d4-a716-446655440003,Protein Telur,online,33432,kg,14,82,Telur Bebek asin berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-13 10:57:17
5fdabff7-dd89-484a-bddd-a5f9df3b101c,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11409,kg,7,56,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-06 10:57:17
9402df57-178d-4e03-8ad1-48e481d757eb,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11494,kg,7,94,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-20 10:57:17
d0b563aa-c35c-4ed9-b8d1-cd006ffdcaa0,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11531,kg,7,30,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-16 10:57:17
8cfbb524-7a70-4eb5-8bad-479ea6c30eeb,Sereh segar pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12783,kg,7,58,Sereh segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
69844a85-d40d-4be1-97a6-36f5ae7565c4,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12365,kg,7,66,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-26 10:57:17
7169ef6f-22ac-4bb7-bb64-a225a80f5bac,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11829,kg,7,32,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-17 10:57:17
783ce5d2-c83c-4d80-99c9-6281d8d87a25,Sereh segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14118,kg,7,41,Sereh segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-24 10:57:17
590f38df-deff-4b3d-8627-c15ca5e44c1a,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11947,kg,7,68,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-10 10:57:17
3d675396-0b44-4348-8a0b-f0daddd792a6,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12333,kg,7,37,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
92d631db-e37d-4fdf-a0b8-718918fdc614,Sereh segar ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,9742,kg,7,86,Sereh segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-09 10:57:17
b49972f6-dcaf-403d-8b61-af5e98686a18,Sereh segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12598,kg,7,36,Sereh segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
0a5e7f50-4890-45c1-86d4-2266f4a29f9d,Jahe merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,35188,kg,14,22,Jahe merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
c0c55e25-778b-4679-bd58-34d173215547,Jahe putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,31065,kg,14,68,Jahe putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
f0def6f4-54be-47f1-8d3a-c678f711330e,Jahe emprit,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,29208,kg,14,42,Jahe emprit berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-16 10:57:17
a69fa857-38c0-462b-a48b-3beda6e030e9,Jahe merah reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,33983,kg,14,84,Jahe merah reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-01 10:57:17
409852cd-a3a6-4ee1-a96f-a4524cffc06f,Jahe putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,33387,kg,14,26,Jahe putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
d0b37e1d-f5fc-4600-ac5a-e8e867e56258,Jahe emprit,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,28662,kg,14,81,Jahe emprit berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-10 10:57:17
f501f455-4cc3-4eea-9096-444a47af05ed,Jahe merah premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,41251,kg,14,89,Jahe merah premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-14 10:57:17
a8b754a7-d073-4ea4-97db-4c43c6373cb5,Jahe putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,33418,kg,14,72,Jahe putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-28 10:57:17
329e8010-174b-4759-b052-46654f41dfea,Jahe emprit,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,26666,kg,14,64,Jahe emprit berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-19 10:57:17
74255e16-3d93-423c-ad0b-06ff74c7893d,Jahe merah premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,40702,kg,14,59,Jahe merah premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-23 10:57:17
d03366bc-8a39-4cf2-9ccd-dbde4a7fc467,Jahe putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,30890,kg,14,30,Jahe putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-13 10:57:17
f1ef44d3-469a-45e4-aaeb-ef756ab7f975,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,50084,kg,14,93,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
18af9587-59c7-47d6-a2b3-5d7d52be4620,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,49306,kg,14,47,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
568bb691-74db-49f2-9626-cfdb7aa7b272,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,51081,kg,14,55,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
1ea14cae-e847-4085-ac37-3175dcff0c18,Cikur/Kencur segar premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,57845,kg,14,80,Cikur/Kencur segar premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
811367bb-c5b4-4612-a466-b4a101586ab9,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,51234,kg,14,93,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-19 10:57:17
2bd794e8-b07d-4411-b58e-a79cd5e9d5d2,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,50865,kg,14,65,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-16 10:57:17
ebdd72b9-b952-4139-8545-cb8746bc52fc,Cikur/Kencur segar ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,41959,kg,14,50,Cikur/Kencur segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-23 10:57:17
27b93ffe-b241-43b6-ad91-cc4748bd2544,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,50914,kg,14,92,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-29 10:57:17
6d7edf50-5418-4f0d-b8af-bfa9b251b526,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,51936,kg,14,99,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-03 10:57:17
abc858bc-6ad6-4d1d-bad0-b4e0fad527b6,Cikur/Kencur segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,59593,kg,14,91,Cikur/Kencur segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-05 10:57:17
029342ac-d37f-4f8b-a454-eb7883cc256e,Cikur/Kencur segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,52322,kg,14,71,Cikur/Kencur segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-07 10:57:17
011abf17-d693-4a5e-aed6-77575d74cc30,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20998,kg,14,70,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-12 10:57:17
3a125a4a-69a4-43b4-b088-4581c725d013,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19400,kg,14,80,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-13 10:57:17
dedc7c6b-7152-4f46-8c2f-e9728dcc4aa0,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20335,kg,14,94,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
